wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
1520.596,15.62960354,15.62960354,15.641609350205746,16.241030271662694,-0.5994209214569484,0.6336761669461413,-0.6070823486461129,0
1521.078,15.66324321,15.66324321,15.662870689656547,16.2427638132312,-0.579893123574653,0.6291993445663877,-0.5916953692228107,0
1521.56,15.68324356,15.68324356,15.681195508515652,16.244496570860274,-0.5633010623446228,0.6247687634832069,-0.5790205596920123,0
1522.042,15.71081909,15.71081909,15.6988741183097,16.246228544763753,-0.5473544264540529,0.6203844236965986,-0.5667817315655388,0
1522.524,15.72759308,15.72759308,15.712921152556188,16.24795973515546,-0.5350385825992738,0.616046325206563,-0.5580587965718536,0
1523.007,15.74588746,15.74588746,15.71978551199718,16.249693731491366,-0.5299082194941853,0.6117544680131,-0.556607055000956,0
1523.489,15.7327106,15.7327106,15.725730279247916,16.25142335387661,-0.5256930746286947,0.6075088521162095,-0.5560468932293123,0
1523.971,15.74516745,15.74516745,15.727856411879497,16.253152193392033,-0.5252957815125363,0.6033094775158917,-0.5594430634054958,0
1524.453,15.73529377,15.73529377,15.726577525900417,16.254880250251464,-0.5283027243510467,0.5991563442121465,-0.5664409416877971,0
1524.935,15.72235088,15.72235088,15.722981417152461,16.25660752466874,-0.5336261075162803,0.5950494522049738,-0.5759570168597196,0
1525.417,15.71246602,15.71246602,15.716593196714408,16.25833401685769,-0.5417408201432838,0.5909888014943738,-0.5885502542370475,0
1525.899,15.70774654,15.70774654,15.710370358306433,16.26005972703215,-0.5496893687257174,0.5869743920803464,-0.6010918093739362,0
